ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
91_119476,0,-0.4733792,-0.62597835,-0.6601873,-0.29789308,0.5012239,-0.41385758,-1.567569,-0.5457195,0.19687489,0.23365462,0.28560156,0.25255206,0.3043749,0.3281156,-0.16206652,-0.9328271,-0.43341154
91_119477,0,0.5373011,0.8724594,0.96299464,-0.17612296,0.8410302,-0.72859997,0.72009534,0.26824036,-0.43564385,-0.46330333,-0.5287646,-0.48526385,-0.555578,-0.5924524,-0.08672314,0.5945235,0.21456268
91_119478,0,1.0026504,1.1405623,1.1309992,-0.28761008,0.61758107,-0.8060088,0.74876845,0.0963047,-0.13074693,-0.2273997,-0.3275066,-0.2640071,-0.36124817,-0.39783642,-0.118043825,0.42554605,-0.057778344
91_119479,0,0.6409727,0.6973968,0.71012634,-0.3489978,0.78804445,0.4036798,0.08362499,-0.51106745,0.9266452,0.8661499,0.7977259,0.8432669,0.7693784,0.73304766,-0.16036864,-0.3711067,-0.37178203
91_119480,0,0.59617347,0.85960513,0.8673613,-0.30954105,0.7824052,-0.89112407,-0.09684452,-0.17343433,-0.060491405,-0.098198615,-0.1706269,-0.12334238,-0.19771613,-0.22802964,-0.1403297,-0.10287261,-0.12339416
91_119482,0,-0.23788998,-0.35481498,-0.3849184,-0.2939942,0.4190948,0.29200295,-2.4186091,-0.5685787,0.19101569,0.2048146,0.23401794,0.2158043,0.24413481,0.25808173,-0.15849787,-0.4079295,-0.43763733
91_119483,0,1.010156,1.0120198,0.9935801,-0.33925673,0.5024954,-0.64209217,0.8054664,-0.15420693,0.2632973,0.15297976,0.059015736,0.11854374,0.027194625,-0.008122121,-0.13731885,0.2541062,-0.097909175
91_119484,0,2.48384,2.3604913,2.3414931,-0.36916593,-3.1359432,-0.5316734,0.20028561,-0.00021683985,0.33486703,0.05223269,-0.17215529,-0.0340035,-0.24261153,-0.32437316,-0.06360521,1.4087752,0.3981623
91_119485,0,0.6850683,0.8369572,0.8527148,-0.34722432,0.72458315,-0.8156155,0.40760735,-0.4081795,0.6722359,0.61717725,0.5381156,0.5898833,0.5072717,0.46850494,-0.15573396,-0.17658074,-0.2780824
91_119486,0,0.205646,0.48805624,0.4624274,-0.28775802,0.28050748,-0.7703547,-0.21388593,-0.20214725,-0.18780558,-0.18074834,-0.21855326,-0.19304211,-0.23350231,-0.24555151,-0.147418,-0.0025785638,-0.43524975
91_119487,0,2.4725816,2.3568187,2.335893,-0.36916593,0.60355747,-0.68853724,0.059854843,-0.16839248,0.5718083,0.29293382,0.06660317,0.2063423,-0.0053924923,-0.08956935,-0.12957224,0.5757246,-0.24526216
91_119488,0,1.3605752,1.0818,0.98194903,-0.36754984,0.7837615,0.98375887,-2.0806348,-0.4917546,0.44389176,0.26646495,0.15732484,0.22405604,0.12501019,0.096098185,-0.1500448,0.3926105,-0.54175705
91_119489,0,1.9680624,1.9326286,1.9008044,-0.36325428,0.82319146,-0.6347231,0.21462992,-0.12446856,0.35803,0.14145479,-0.04207724,0.071783856,-0.10044277,-0.16651554,-0.12023108,0.7480644,-0.27619487
91_119490,0,-0.69878274,-0.52130806,-0.4809825,-0.29456455,0.3755316,0.9631347,-2.3642588,-0.52828664,-0.06706246,0.029182732,0.081232175,0.049669184,0.095134154,0.1082081,-0.15215378,0.34070107,-0.49025533
91_119492,0,1.1649597,1.2727773,1.2770338,-0.3588485,0.5853657,1.4410241,0.06374614,-0.46534896,0.9161863,0.8052164,0.682659,0.7615746,0.6378913,0.5829597,-0.15601468,-0.17296846,-0.5036405
91_119493,0,-0.5155984,-0.48396954,-0.45599723,-0.28187543,0.29170927,-0.6125039,-0.52913046,-0.39356667,-0.053646557,0.006187918,0.051864993,0.02353866,0.066071436,0.07964799,-0.15691319,-0.49474937,-0.5246391
91_119495,0,0.76387745,1.0334436,1.0922289,-0.3004175,0.67748314,-0.76509553,0.1436471,-0.12489583,0.019894492,-0.035665955,-0.1235739,-0.066295326,-0.15688734,-0.20043403,-0.12484098,0.95798945,-0.21470976
91_119496,0,1.9016844,1.9032475,1.8409259,-0.36916593,0.5293991,-0.2279162,-0.24597326,-0.54174584,1.3494378,1.1516826,0.96055543,1.0806971,0.89658207,0.82365775,-0.16047001,-0.31790987,-0.5070422
91_119503,0,1.6152977,1.5623039,1.4700236,-0.36916593,-0.3518771,-0.65958065,-0.9821483,-0.5562305,1.1053231,0.9306677,0.7728348,0.87198293,0.7210671,0.6664967,-0.16192377,-0.6149172,-0.49340707
91_119511,0,2.4500647,2.3347828,2.3165078,-0.36916593,0.8543993,-0.11298874,0.17623691,-0.32460442,0.9512867,0.67761445,0.44941366,0.59087354,0.3755677,0.28739202,-0.14074361,1.0322975,-0.5127647
91_119522,0,2.0302184,1.998124,1.9494827,-0.36916593,0.3958234,-0.38438988,-0.26117247,-0.52427024,1.3283557,1.1126962,0.91251993,1.0378981,0.8459934,0.76846653,-0.15910128,0.18753515,-0.63177675
91_119523,0,1.7475845,1.7416513,1.6483669,-0.36916593,0.54019725,1.5681903,-0.09058302,-0.51196474,1.1857638,1.0028505,0.8277481,0.9378869,0.77013755,0.70850635,-0.15900245,-0.424941,-0.7629485
91_119531,0,2.1381118,2.1089153,2.0731168,-0.36916593,-1.8384906,2.671907,0.323227,-0.53251666,1.5605876,1.3349242,1.1226754,1.2558541,1.0510049,0.9653866,-0.16126938,-0.24811399,-0.73171294
91_119532,0,2.6982198,2.5208633,2.5211287,-0.36916593,-2.158526,-0.37362912,0.53222233,-0.3661356,1.288108,0.9819511,0.73320544,0.8877713,0.6517178,0.551131,-0.14295621,1.5019697,-0.5662208
91_119533,0,2.1700108,2.1260543,2.0933635,-0.36916593,0.6999529,-0.64639956,0.10654932,-0.50051373,1.3793908,1.1474917,0.93511844,1.0678793,0.8642118,0.77977264,-0.15836892,0.1530872,-0.7309347
91_119537,0,3.0416024,2.7810087,2.7994132,-0.36916593,0.6782256,3.0056908,-1.2412282,-0.5063247,1.4471275,1.0940026,0.81977856,0.99036795,0.7297967,0.61644953,-0.13711049,3.092738,-0.47603208
91_119544,1,1.444779,1.5261896,1.4265147,-0.36916593,-1.1949522,2.256591,3.4389107,-0.68975407,3.2602456,3.133979,2.959871,3.0736032,2.8942645,2.8163822,-0.16468626,-1.4680454,-1.0147557
91_140981,0,-0.33241403,-0.15649234,-0.022631763,1.4567441,0.13750865,-0.9834834,0.9154521,1.7745575,-1.7002432,-1.6582066,-1.619335,-1.6441938,-1.6067158,-1.5987008,0.28708738,1.0674579,1.8011991
91_140982,0,2.4819636,2.3500855,2.3333082,-0.36916593,-3.8025794,1.0580397,-0.70089275,0.46918803,-0.45064774,-0.7400131,-0.95508,-0.82364035,-1.0199851,-1.0924956,0.17796968,1.9920281,1.3507978
91_140984,0,0.55700344,0.81247294,0.8634843,-0.26690653,0.73267865,-0.7243497,0.22272953,0.05212441,-0.31139615,-0.34832928,-0.41249675,-0.3704546,-0.43710402,-0.4682454,-0.096163414,1.0581335,0.3304336
91_140985,0,1.4114728,1.6020908,1.6513823,-0.28894308,0.6840832,-0.94159096,0.33695287,0.2636258,-0.26435837,-0.4014324,-0.54071885,-0.45264196,-0.5880567,-0.646304,-0.024698688,1.2656337,0.4788747
91_140986,0,0.6064937,0.81369716,0.87899244,-0.0898311,0.20930004,-0.6316197,0.17974842,0.41321495,-0.7324912,-0.783797,-0.8435065,-0.8049914,-0.865508,-0.8934321,-0.045629643,0.8085358,0.6220794
91_140987,0,0.502353,0.7475896,0.83548355,-0.09554941,0.5750835,-0.17063887,1.1399262,0.60788167,-0.66771156,-0.70334274,-0.75627834,-0.72142875,-0.7772897,-0.8066265,-0.02728521,0.87859416,0.54457855
91_140988,0,0.8290826,1.1423986,1.2033703,-0.23158197,0.19843139,-0.711687,0.4616973,0.2890914,-0.44331008,-0.50482637,-0.5966694,-0.53713983,-0.63062054,-0.67288154,-0.048345406,1.3341297,0.4743989
91_140991,0,2.103633,2.0452564,2.0464084,-0.35069785,0.6356656,-0.83093834,-0.045915324,0.033238832,0.1171461,-0.11981484,-0.30954784,-0.19188687,-0.37030315,-0.44145355,-0.048996963,1.3148308,0.6273123
91_140992,0,1.3561188,1.5776066,1.5678109,-0.34956387,0.68323034,-0.44708398,-0.23969585,-0.1812962,0.168017,0.045284618,-0.09857358,-0.007487897,-0.14712748,-0.20230946,-0.12314,0.7647509,-0.07919601
91_140994,0,1.237905,1.2225846,1.2016472,-0.3006448,0.64122874,-0.97971696,0.49425918,0.17261611,-0.2418525,-0.38229764,-0.49120954,-0.4234308,-0.5256477,-0.56190974,-0.11699807,0.57364976,0.12071513
91_140995,0,2.1397538,2.1076913,2.100256,-0.36212364,0.92496663,1.3304898,-0.28559306,-0.16441882,0.37204823,0.13649186,-0.062055655,0.06133165,-0.1262522,-0.2015057,-0.10087974,1.1404536,0.20938963
91_140996,0,0.82345337,1.0095713,1.0491508,-0.28694543,0.84883493,-0.7902576,0.30691576,-0.02816066,-0.10588644,-0.17848746,-0.2638595,-0.20877543,-0.29520637,-0.33385745,-0.118773095,0.64252067,0.07751708
91_140997,0,1.5409449,1.4386584,1.3963602,-0.3272021,0.8068264,-0.89292955,0.6268354,0.19419353,-0.14701028,-0.32941505,-0.4612419,-0.37980658,-0.5017903,-0.54363763,-0.08932036,0.5963109,-0.04866474
91_140998,0,2.7495863,2.5612624,2.5530064,-0.36916593,-3.8680696,1.5983809,-0.8457659,-0.091269255,0.31734422,-0.0023593155,-0.24530032,-0.09589158,-0.32139537,-0.4109644,-0.0162121,2.8166916,0.99821967
91_140999,0,1.2759023,1.368266,1.36319,-0.3518353,0.80347246,1.6044376,0.12755841,-0.38920847,0.7122098,0.58596605,0.45629147,0.53921765,0.41026947,0.35565764,-0.14882952,-0.08444871,-0.31484318
91_141000,0,-1.299937,-1.3194956,-1.3184203,-0.25942972,-0.4502814,0.94602996,0.6203193,-0.35361642,-0.13085644,0.013025705,0.12948605,0.054840274,0.17093581,0.2174117,-0.15824136,-0.31351012,-0.29180562
91_141001,0,2.8126805,2.6194127,2.6159005,-0.36916593,-2.331004,0.17467506,-0.7392607,-0.20603545,0.5828148,0.25731114,0.006667916,0.16123275,-0.07311514,-0.16833739,-0.06120115,2.5710812,0.718878
91_141002,0,2.1592214,2.0856555,2.055024,-0.36250427,0.60405093,-0.24361256,-0.069263905,-0.11472668,0.3375502,0.095961444,-0.10250376,0.020127939,-0.16491212,-0.23601362,-0.1109896,1.1848135,-0.103878096
91_141003,0,0.031843692,0.20403863,0.24746779,-0.31225672,0.8716503,0.7751158,-1.9917363,-0.5281585,0.2793416,0.29491898,0.2796517,0.2915003,0.26923937,0.253152,-0.15427485,0.10717742,-0.47981766
91_141004,0,-0.4715028,-0.38603243,-0.35691765,-0.3122121,0.75843877,0.3312981,0.61165375,-0.42518508,0.3702412,0.43321872,0.468082,0.4478433,0.47560638,0.48061484,-0.15895796,-0.53938425,-0.45867467
91_141005,0,1.0390058,1.196264,1.1878623,-0.35787258,0.77407074,0.25837797,0.05135871,-0.48534545,0.9388564,0.8472908,0.73227745,0.8070142,0.6894559,0.6383117,-0.15785477,-0.23745213,-0.5081903
91_141007,0,1.6866012,1.7006401,1.6591364,-0.35629308,0.682939,-0.7785232,0.18972647,-0.24303752,0.49175096,0.31206858,0.14984657,0.25128677,0.097031906,0.038388535,-0.14435449,0.46370628,-0.41382504
91_141008,0,1.3887213,1.4527367,1.4523616,-0.35892037,0.85934985,-0.6088155,0.9594012,-0.40006128,1.0134379,0.8739251,0.7328233,0.8229676,0.6824614,0.6209506,-0.15604566,-0.08523616,-0.48824808
91_141009,0,0.37311542,0.66617936,0.72391135,-0.35532606,-0.20811027,2.4828582,-2.0549457,-0.6111781,0.8836048,0.87971514,0.81721306,0.86004543,0.78868127,0.747676,-0.15778662,0.60528535,-0.5315518
91_141011,0,0.4690468,0.3766528,0.35990158,-0.34427893,0.3201134,0.019938488,0.6142875,-0.36387104,0.48758927,0.42742866,0.3887688,0.41368112,0.37437484,0.35817608,-0.15585954,-0.033101752,-0.5929136
91_141013,0,2.7922747,2.6120672,2.6146083,-0.36916593,-1.9799771,-0.08230071,-0.85974693,-0.38091934,0.9677691,0.6487193,0.39515534,0.55209035,0.31277922,0.21253558,-0.10480289,1.6667224,0.24224155
91_141025,0,1.8409357,1.8622363,1.7948323,-0.36916593,0.90514964,1.7010009,0.10064471,-0.5548632,1.4815707,1.2934564,1.1051533,1.2240024,1.0414618,0.96897674,-0.16149493,-0.36163226,-0.82133824
91_141028,0,-0.59909856,-0.9191776,-0.9414872,0.11523434,0.71551687,-0.7625766,-3.981687,-0.40651312,-0.9411222,-0.9143767,-0.8299692,-0.8875639,-0.79339343,-0.7474165,-0.11992388,6.3315954,-0.4591677
91_141029,0,-0.9133969,-1.3182713,-1.3214358,0.5035261,0.7469219,-0.6147616,-3.926335,-0.37767205,-1.1217166,-1.0696607,-0.9501127,-1.0311443,-0.89955914,-0.84000915,-0.118181236,5.9254947,-0.39472803
91_141035,0,1.9420272,1.9075322,1.8400643,-0.36916593,0.83373886,-0.264443,-0.15768011,-0.5405067,1.3907807,1.1848239,0.9924336,1.1131539,0.92819315,0.8553793,-0.16040975,-0.22509037,-0.79244447
91_141036,0,0.36443704,0.25667983,0.22635953,-0.25380436,0.8785716,1.5000746,-1.6433781,-0.303027,-0.24880686,-0.3033322,-0.32537773,-0.3123623,-0.33061302,-0.3324107,-0.13249637,4.74529,-0.63457984
91_141037,0,-0.6844751,-0.7024917,-0.6442484,-0.012746284,0.5875056,0.5777234,-4.138228,-0.47295448,-0.7117924,-0.64191294,-0.57199657,-0.61767685,-0.5465772,-0.5215076,-0.12868275,5.420675,-0.49286827
91_141045,0,1.9950358,1.9852698,1.9361285,-0.36916593,0.4592223,1.1539001,0.29181197,-0.5316194,1.4881418,1.2799463,1.0797709,1.2055185,1.012345,0.9333972,-0.1611441,-0.2935988,-0.8009559
91_141046,0,2.5422432,2.3623276,2.3445086,-0.36916593,-0.88922566,-0.36782217,0.3762583,-0.38993484,1.2711327,0.9821717,0.74701566,0.8930524,0.6709664,0.5782443,-0.15030694,2.787181,-0.73833334
91_141050,0,1.9750988,1.957725,1.8999429,-0.36916593,0.87084985,1.1753161,0.24391791,-0.53443944,1.4837064,1.2769134,1.0788976,1.2032629,1.0125618,0.93570125,-0.1616008,-0.2178158,-0.86100423
91_141060,0,0.534252,0.20526285,0.11177184,-0.32658935,-0.42370093,1.7643763,-3.0744383,-0.49196824,-0.026540957,-0.12108315,-0.1470458,-0.13351953,-0.14978433,-0.14395681,-0.14251696,5.4420485,-0.8020123
91_141064,0,0.55231243,0.5578365,0.5179981,-0.30662668,0.070334,1.0839038,-2.9532301,-0.498591,0.09464023,0.035634514,-0.017622782,0.015671998,-0.03396722,-0.04916724,-0.14371477,4.7448897,-0.82217985
91_141074,0,0.8185278,0.60374445,0.5421218,-0.33824354,-1.4438957,2.1082156,-2.2816894,-0.5003001,0.32566756,0.21347211,0.15132038,0.18945372,0.13325186,0.117102996,-0.14800058,5.008624,-0.9324481
91_156817,0,0.34872213,0.6557736,0.78594375,5.360921,0.44619563,-0.21003936,0.45972916,4.6089325,-2.4699328,-2.4956148,-2.5186913,-2.5041904,-2.5263124,-2.5369515,3.1116314,1.7280438,4.8058352
91_156822,0,-0.909175,-0.72391546,-0.56972337,1.6749812,0.8806174,0.3016892,-0.7047848,0.7010705,-1.6867726,-1.5783589,-1.48953,-1.5463831,-1.4600466,-1.4353777,0.11402238,1.2247862,1.2289615
91_156823,0,-0.94693774,-0.75635713,-0.61754,3.6501155,-0.7583857,-0.8052604,0.18526253,1.8357433,-2.1460345,-2.0360494,-1.939481,-2.0018244,-1.9060727,-1.8730494,0.2808928,1.0835195,1.7993327
91_156824,0,-0.030077776,0.2964668,0.42021087,0.5666888,0.78404784,-1.044522,0.10361244,1.0010179,-1.394306,-1.3668287,-1.3700961,-1.3670452,-1.3736719,-1.3838302,0.1263941,0.82882214,1.1238698
91_156826,0,1.7039579,1.6822768,1.6518131,-0.334465,0.64489466,-0.9705146,0.6652749,0.33207533,-0.2050546,-0.39553204,-0.5495072,-0.45445734,-0.596949,-0.6481259,-0.057542965,1.0195233,0.6761166
91_156827,0,0.9442472,1.1081206,1.1473688,-0.34547603,0.8931636,-0.54783106,0.77265114,-0.33387628,0.66029847,0.5768674,0.47501442,0.5414731,0.43553668,0.38470003,-0.1531359,0.131151,-0.27527577
91_156828,0,0.83236635,0.90061635,0.8923466,-0.336205,0.7802509,0.6104711,-0.9894034,-0.3737411,0.24325557,0.16014841,0.077301994,0.13009618,0.04844945,0.015722627,-0.1438685,0.6003107,-0.36335865
91_156829,0,2.0527353,1.9595613,1.8990813,-0.36916593,0.7904813,-0.8582227,0.63286746,-0.007523251,0.29045764,0.058408756,-0.12908706,-0.0135391755,-0.18692605,-0.24940954,-0.11740325,0.81407297,0.052620187
91_156830,0,0.9104718,1.1142416,1.1331531,-0.3500201,0.8270608,-0.43448153,0.10147521,-0.35874373,0.5545045,0.47975978,0.3770874,0.44366243,0.33858865,0.29119647,-0.14579165,0.56471276,-0.26979986
91_156831,0,2.0752523,1.9877182,1.9589598,-0.35968173,0.6745971,-0.27897847,-0.0099204425,-0.098746575,0.3008618,0.066183984,-0.12242759,-0.005837548,-0.18182923,-0.24935596,-0.10767831,1.2659712,0.082468286
91_156832,0,2.2786078,2.1511507,2.1105947,-0.36916593,-0.16861105,-0.4112316,-0.41197476,-0.11199211,0.28706262,0.026590992,-0.17914228,-0.052707452,-0.24250308,-0.31387073,-0.09318804,1.7182568,-0.09638438
91_156833,0,1.3099122,1.4080529,1.4028218,-0.35501456,0.8234523,-0.38496062,0.11202211,-0.4444979,0.8925853,0.7646308,0.62938315,0.716025,0.58101296,0.522946,-0.15697907,-0.21301608,-0.38075125
91_156834,0,1.6357036,1.5427165,1.4652851,-0.36647952,0.7995064,0.11648822,-0.6473729,-0.46321258,0.82972217,0.64601725,0.49297315,0.5885631,0.443453,0.3910229,-0.15489094,0.07309195,-0.55068046
91_156835,0,1.3237507,1.3627571,1.3175273,-0.35908931,0.71525174,-0.23334394,-0.0654277,-0.34485728,0.53725547,0.4000224,0.26949874,0.351738,0.22597063,0.17872426,-0.14966777,-0.1097847,-0.4937592
91_156842,0,2.0707958,2.0397472,1.9951454,-0.36916593,0.7682499,0.28038406,0.16110225,-0.38416663,0.9424705,0.7196889,0.5198294,0.6444549,0.4545142,0.37955597,-0.14723244,0.20435916,-0.14784382
91_156843,0,1.7213147,1.6437142,1.5367947,-0.36916593,0.57299846,-0.12453381,-0.40785593,-0.4743645,0.9510676,0.76159793,0.5964679,0.6994665,0.543817,0.49015275,-0.15838186,-0.17405589,-0.70396715
91_156853,0,1.9762716,1.969355,1.9158818,-0.36916593,0.74880224,2.3636138,0.22425894,-0.5333285,1.4691952,1.2630724,1.0647053,1.189455,0.997922,0.92026913,-0.15889798,-0.24592663,-0.65361696
91_156856,0,0.9991321,1.2599231,1.278757,-0.3548256,0.7431268,-0.8389996,0.60011834,-0.30759886,0.58998823,0.51295614,0.3961379,0.47160834,0.35322845,0.3003057,-0.1514031,0.5003166,-0.5636079
91_156858,0,1.6837865,1.5880125,1.5036246,-0.36916593,0.5072743,-0.7545289,0.14168057,-0.51106745,1.2390988,1.0531412,0.8910131,0.99262345,0.8376975,0.7798262,-0.16164388,-0.41030437,-0.6549692
91_156859,0,-0.37205318,-0.37807506,-0.32288596,-0.12323725,0.6594804,0.043795444,-4.286477,-0.5089311,-0.49861646,-0.46203503,-0.42144883,-0.44763592,-0.40771598,-0.39585382,-0.12500907,5.445511,-0.5014994
91_156860,0,2.4983823,2.3684487,2.3544166,-0.36916593,0.6171806,0.37764525,0.13037066,-0.411555,1.2210284,0.94213754,0.70804137,0.85355407,0.63149315,0.5385388,-0.14722288,1.2831076,-0.56031173
91_156861,0,2.1847875,2.0923886,2.0498545,-0.36916593,0.62401706,0.16519265,0.507996,-0.36216193,1.043829,0.8027349,0.5955945,0.7242767,0.52852654,0.45050082,-0.15006563,0.7096292,-0.6583534
91_156862,0,-0.5170057,-0.61679673,-0.52535295,-0.04528155,0.5710638,1.9870042,-3.4874353,-0.45402616,-0.5322931,-0.4906545,-0.42876333,-0.46892542,-0.40755332,-0.39140636,-0.12736584,6.146669,-0.41279325
91_156865,0,2.0206017,1.9926151,1.9412978,-0.36916593,0.7400654,-0.0835539,0.4584586,-0.5094011,1.4521105,1.2388092,1.0379581,1.1639847,0.97075707,0.89229846,-0.15951379,-0.06299998,-0.6842926
91_156866,0,2.0454643,2.0060813,1.9559443,-0.36916593,0.21738993,-0.77458835,-0.0011203055,-0.49090004,1.2591953,1.0407891,0.8401937,0.96555775,0.77398723,0.6972002,-0.15825741,-0.019527558,-0.75129944
91_156871,0,1.8263936,1.7900077,1.6974759,-0.36916593,0.60892725,-0.2551217,-0.1577378,-0.4844482,1.0958499,0.90061456,0.7210874,0.8334198,0.6628874,0.6006423,-0.15769595,-0.079399005,-0.98923206
91_156874,0,-0.4876868,-0.5243686,-0.45685878,-0.08901914,0.7396811,1.9480947,-3.6259167,-0.49389097,-0.42299455,-0.37661785,-0.32374015,-0.3576919,-0.3061049,-0.29157993,-0.13580512,5.9345818,-0.64734876
91_156877,0,2.242487,2.181756,2.1541035,-0.36916593,0.78616595,-0.1969046,0.6158954,-0.469109,1.423855,1.1823975,0.9642673,1.1005563,0.8914852,0.8040461,-0.15558782,0.05218069,-0.6771898
91_156878,0,-1.4765539,-1.1872804,-1.0138583,-0.14378391,0.26912162,1.2826649,-3.0778997,-0.4830809,-0.5751692,-0.38246307,-0.26375034,-0.3382178,-0.2281886,-0.20332755,-0.14103955,5.1944757,-0.7026889
91_156880,0,2.1880713,2.140745,2.1093023,-0.36916593,0.7112152,1.7897452,0.3798887,-0.49965918,1.457915,1.2241962,1.0096282,1.1438504,0.9377904,0.8517892,-0.1583002,0.13832557,-0.79995227
91_156924,0,2.5166771,2.3488612,2.333739,-0.36916593,0.62591493,0.6672264,0.4141339,-0.5067947,1.6862043,1.4042395,1.1664532,1.3148265,1.0878755,0.9904102,-0.15693796,1.7940398,-1.0088713
91_175609,0,1.8322573,1.9565008,2.021423,0.43422192,0.6061241,-0.5277681,0.20249167,3.0792005,-1.6718782,-1.8729352,-2.0308032,-1.9334999,-2.0790393,-2.1347523,2.2101188,2.011402,4.1314707
91_175610,0,0.30884844,0.5480427,0.64550924,2.5916154,-0.33981183,0.7930839,0.6367665,3.076594,-2.0585299,-2.083197,-2.103839,-2.0912182,-2.1097286,-2.1172304,1.29397,2.4155405,3.3934734
91_175613,0,2.6679626,2.478628,2.4715889,-0.36916593,0.7858646,0.5791619,-1.0590403,0.92090374,-0.8287024,-1.1475232,-1.37157,-1.2355124,-1.4373279,-1.5108771,0.7111408,2.5418706,3.6253984
91_175615,0,1.0833359,0.99916553,0.98884153,-0.18992312,0.81560755,-1.0172895,-0.025796082,0.63326186,-0.88406354,-1.0204176,-1.102298,-1.0524337,-1.1258254,-1.1481154,0.019826612,1.2964194,0.58246976
91_175616,0,2.2499926,2.1554356,2.137303,-0.35479215,0.16128792,-0.8417644,-0.08538247,0.48409995,-0.3802827,-0.6396521,-0.83684707,-0.71603763,-0.8966854,-0.96330523,0.0828712,1.774341,0.8124438
91_175617,0,2.9114265,2.690417,2.6938717,-0.36916593,-3.4590898,3.6815386,-2.3202763,0.0014068071,-0.1608095,-0.5058741,-0.75551414,-0.6026037,-0.83227026,-0.92204577,0.23577647,2.6575387,2.4770072
91_175618,0,2.7348096,2.5398388,2.530606,-0.36916593,-3.6309688,1.9801071,-1.1584135,0.23645107,-0.2306817,-0.55324227,-0.78902984,-0.6449076,-0.8606281,-0.94294345,0.18834844,3.2403166,2.1782444
91_175619,0,2.625978,2.4657738,2.4547884,-0.36916593,-4.0792336,0.85544646,-1.1967155,0.16650607,-0.20428798,-0.5107267,-0.7395205,-0.599523,-0.8093346,-0.8893061,0.12296736,2.5877929,1.6489301
91_175620,0,1.5721402,1.7079854,1.7323692,-0.30999997,0.85554105,-0.20257917,0.03469714,0.11963394,-0.1367704,-0.29583272,-0.44841424,-0.35263082,-0.4988623,-0.5589626,-0.07094524,1.2520345,0.332712
91_175621,0,1.2360287,1.0187529,0.95739454,-0.29552898,0.6788781,-1.0013816,-0.8165142,0.27811044,-0.7315603,-0.8970065,-0.98673975,-0.93327856,-1.0101168,-1.0281415,-0.022507211,1.87586,0.44161743
91_175622,0,2.4575703,2.3219285,2.2984152,-0.36916593,-4.6121964,0.98436564,-0.28872222,0.05092804,0.12667412,-0.1559338,-0.37505087,-0.24046212,-0.44268882,-0.5201144,-0.03698256,1.4425607,0.520629
91_175623,0,2.4707053,2.3519218,2.3346007,-0.36916593,-3.5532622,1.1993145,-0.5363208,-0.08558649,0.27556327,-0.005723065,-0.22848788,-0.0912706,-0.298297,-0.37929645,-0.05829082,1.430499,0.36976504
91_175624,0,2.185022,2.0887158,2.0421004,-0.36916593,-0.96576726,-0.71189517,0.0027168656,-0.03145068,0.21866888,-0.028717881,-0.227287,-0.10507852,-0.28859136,-0.3563626,-0.09052662,1.0613458,0.08695818
91_175625,0,2.7786708,2.5845225,2.5775611,-0.36916593,-3.1701775,-0.2810201,0.09884781,0.022215124,0.4026584,0.07963898,-0.1663146,-0.014914466,-0.24364173,-0.33514348,-0.038950466,2.4487386,0.68447304
91_175626,0,-0.72645974,-0.73064864,-0.7377279,-0.28577396,0.7596996,0.4687863,-3.1581135,-0.6154081,0.13423084,0.21523671,0.27981547,0.2395693,0.3008505,0.32511494,-0.16008031,-0.6633894,-0.47803578
91_175627,0,0.578113,0.73840797,0.7674202,-0.31226972,0.6267272,-0.7118637,0.54354686,-0.23637202,0.23580839,0.189595,0.12528294,0.16766912,0.09985143,0.067859575,-0.14862116,0.23215751,-0.3293869
91_175628,0,2.2713368,2.1278908,2.1062868,-0.36563197,0.72300595,-0.8481281,0.077403754,-0.08097191,0.3772503,0.1152065,-0.08776559,0.037511613,-0.15151942,-0.22545762,-0.11193174,2.1835291,0.07938347
91_175629,0,-1.4645919,-1.4866008,-1.4760861,-0.1778445,0.31973282,1.4841104,-2.8648388,-0.58866066,-0.19366477,-0.03241249,0.10050097,0.015341928,0.14680724,0.19855022,-0.15879156,-0.20309167,-0.53726363
91_175630,0,2.5363796,2.4021146,2.3862944,-0.36916593,-2.4974358,-0.35682574,0.18433072,-0.19253355,0.6882802,0.40112525,0.16922455,0.3124597,0.09518838,0.0075243204,-0.105047576,1.4927952,0.027416924
91_175632,0,1.8646253,1.8481579,1.7715702,-0.36916593,0.7050051,0.019734424,-0.1680598,-0.53362757,1.31943,1.1236147,0.9372473,1.0542915,0.87543565,0.8065645,-0.16006117,-0.22771521,-0.705249
91_175633,0,1.8134933,1.774705,1.6836909,-0.36916593,0.2661351,1.705245,-2.1574388,-0.5969498,1.1129893,0.9189222,0.74084747,0.8522888,0.68284094,0.62073624,-0.15558444,0.22643284,-0.7072985
91_175637,0,2.2436597,2.197671,2.1721964,-0.36916593,0.7704142,-0.45580378,0.60381734,-0.4387297,1.3036594,1.0626811,0.8448881,0.98096097,0.77219796,0.6853046,-0.15235819,0.027232168,-0.4952136
91_175640,0,3.0101726,2.7497914,2.752889,-0.36916593,-0.5401779,0.9914156,-1.1025323,-0.46056348,1.2759515,0.9255394,0.65531147,0.8229676,0.56756604,0.45918137,-0.12830545,3.7850966,-0.2654438
