SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
0,91,1,12.54987062,-25.4919,-26.2513,-26.6115,-26.8779,0.7594,1.1196,46.7466,491.039,0.0388186,-0.505092761,12.48287358
2,91,1,11.14211076,-22.0159,-22.7572,-23.1074,-23.3664,0.7413,1.0915,9.7398,149.398,0.0317868,-4,10.13094219
3,91,0,10.89140032,-20.9062,-21.6901,-22.0618,-22.3352,0.7839,1.1556,5.6693,141.657,0.0391144,-4,10.39227708
4,91,0,10.90141585,-20.8542,-21.6411,-22.0137,-22.289,0.7869,1.1595,5.784,156.989,0.0361035,-4,10.44469646
5,91,0,10.94180138,-20.8056,-21.611,-21.9936,-22.2782,0.8054,1.188,5.0247,172.947,0.0384628,-4,10.52401102
7,91,0,10.71039572,-20.4928,-21.266,-21.6328,-21.9003,0.7732,1.14,5.7017,130.196,0.0340967,-4,10.15756771
8,91,0,10.62047293,-20.6684,-21.4365,-21.8003,-22.0673,0.7681,1.1319,6.067,110.21,0.0316427,-4,9.80190842
9,91,0,10.6684569,-20.9522,-21.6608,-21.9979,-22.2485,0.7086,1.0457,6.991,108.406,0.0290588,-0.979499098,9.309942364
10,91,0,10.56673159,-20.2245,-20.9928,-21.3567,-21.6207,0.7683,1.1322,3.9942,116.378,0.0389393,-4,10.19748585
11,91,0,10.25139068,-20.5102,-21.1399,-21.4555,-21.6898,0.6297,0.9453,5.0093,91.2697,0.0295342,-0.200605602,8.607328485
12,91,0,10.37074309,-21.6575,-21.9644,-22.1593,-22.3227,0.3069,0.5018,7.4626,94.9826,0.0218696,0.768013885,8.942281973
15,91,0,10.28949837,-20.155,-20.7818,-21.0816,-21.306,0.6268,0.9266,3.2061,88.2845,0.031818,-0.813208872,9.756148086
17,91,0,10.29313378,-19.8026,-20.5566,-20.9133,-21.1715,0.754,1.1107,3.6603,96.1284,0.0318627,-4,9.80721951
18,91,0,10.12638414,-19.9286,-20.5223,-20.8232,-21.0493,0.5937,0.8946,4.019,80.4755,0.0293491,-0.363485564,8.840264899
19,91,0,10.40847681,-19.9482,-20.7159,-21.079,-21.3448,0.7677,1.1308,3.1803,105.934,0.0372951,-4,9.959574296
20,91,0,10.40301864,-19.6079,-20.4084,-20.7894,-21.0726,0.8005,1.1815,3.1408,124.654,0.0336082,-4,9.981090503
21,91,0,10.00374525,-20.3755,-20.8271,-21.0853,-21.2882,0.4516,0.7098,4.1342,78.1269,0.0228801,0.155887914,8.567925843
22,91,0,10.52210487,-19.6943,-20.5142,-20.9058,-21.2013,0.8199,1.2115,2.6918,140.759,0.0432604,-4,10.20167474
23,91,0,10.28381916,-18.9195,-19.7477,-20.1456,-20.4427,0.8282,1.2261,1.3601,109.724,0.0333457,-4,10.10914073
24,91,0,9.949152944,-19.209,-19.9492,-20.2996,-20.5497,0.7402,1.0906,3.0839,80.6253,0.0269359,-2.5295801,8.507815604
25,91,0,10.00838264,-19.1696,-19.9108,-20.2626,-20.5125,0.7412,1.093,2.7171,79.0598,0.0295471,-2.115429089,8.965449334
26,91,0,10.32853248,-19.2246,-20.0317,-20.4176,-20.7042,0.8071,1.193,1.8728,128.461,0.0333659,-4,9.934474497
29,91,0,9.858843619,-18.9986,-19.7353,-20.0827,-20.3292,0.7367,1.0841,2.7686,71.8159,0.0286284,-4,8.606001342
30,91,0,9.995511486,-19.1627,-19.9044,-20.2538,-20.5033,0.7417,1.0911,3.0658,79.1288,0.0288429,-4,8.589879692
31,91,0,9.525870778,-19.7517,-20.071,-20.2599,-20.4084,0.3193,0.5082,2.3444,51.6573,0.0210236,-0.015993881,8.619575092
32,91,0,10.05509922,-19.0401,-19.8,-20.1601,-20.4179,0.7599,1.12,1.997,78.6691,0.0335792,-4,9.749663387
33,91,0,10.11958295,-19.0895,-19.8657,-20.2341,-20.5015,0.7762,1.1446,2.7828,86.1118,0.0333331,-4,9.151582779
34,91,0,9.980605137,-19.2976,-20.017,-20.3583,-20.6043,0.7194,1.0607,2.987,74.2676,0.031474,-1.608176892,8.820515369
35,91,0,9.8500865,-19.1358,-19.8057,-20.1208,-20.347,0.6699,0.985,2.4148,73.5975,0.0259877,-2.223623787,8.719546761
36,91,0,9.982683091,-18.8839,-19.6438,-20.0046,-20.2654,0.7599,1.1207,2.344,77.6528,0.0298253,-4,9.245825324
37,91,0,9.492858504,-19.7,-19.9916,-20.1784,-20.3278,0.2916,0.4784,2.3375,68.1861,0.0196035,0.018215536,8.395400093
38,91,0,9.973309239,-18.8897,-19.655,-20.0172,-20.2788,0.7653,1.1275,2.6486,79.6861,0.0323445,-4,8.946798376
39,91,0,10.2217872,-18.8328,-19.6559,-20.0465,-20.341,0.8231,1.2137,1.5884,115.135,0.0406657,-4,10.05230153
40,91,0,8.99402878,-18.8683,-19.1352,-19.3021,-19.4323,0.2669,0.4338,1.4381,51.9631,0.0148849,-0.266600793,7.654635008
41,91,0,10.05528159,-18.9354,-19.7103,-20.0768,-20.3448,0.7749,1.1414,2.388,81.4929,0.0372187,-4,9.081773215
43,91,0,10.04367257,-18.6977,-19.4884,-19.8645,-20.1385,0.7907,1.1668,2.1962,88.4874,0.0315985,-4,9.043185819
44,91,0,10.11840621,-18.8768,-19.6728,-20.0498,-20.3304,0.796,1.173,2.0167,95.8462,0.0435539,-4,9.658237465
45,91,0,9.978721929,-18.9456,-19.699,-20.0553,-20.3126,0.7534,1.1097,2.4034,72.5875,0.0325107,-4,9.117036522
46,91,0,10.1291906,-18.7133,-19.5201,-19.9032,-20.1886,0.8068,1.1899,1.5267,106.182,0.0388951,-4,9.955749044
47,91,0,9.467284913,-18.0032,-18.722,-19.0603,-19.2934,0.7188,1.0571,1.6526,57.8026,0.0241055,-4,8.860527399
48,91,0,9.648270677,-18.5732,-19.2755,-19.6023,-19.8313,0.7023,1.0291,2.1761,57.6502,0.0253576,-2.793907649,8.532398302
50,91,0,9.448705407,-18.3743,-19.0918,-19.4281,-19.6599,0.7175,1.0538,2.0897,53.1972,0.0217541,-4,7.854398585
51,91,0,9.972301797,-18.5401,-19.3415,-19.7226,-20.0059,0.8014,1.1825,2.2472,80.5589,0.0437342,-4,9.46798126
52,91,0,9.985490913,-18.3727,-19.1872,-19.5749,-19.8638,0.8145,1.2022,2.0421,85.7129,0.0409352,-4,9.017530405
53,91,0,9.972639919,-18.6355,-19.4303,-19.8077,-20.0884,0.7948,1.1722,2.0398,77.6436,0.0419197,-4,9.069196345
54,91,0,9.830954247,-18.4291,-19.195,-19.5574,-19.8178,0.7659,1.1283,2.1393,70.7493,0.0315189,-4,9.330733846
55,91,0,9.663178537,-18.2015,-18.9419,-19.2923,-19.5352,0.7404,1.0908,1.7476,65.8428,0.0247738,-4,8.566022203
56,91,0,9.636032804,-18.5972,-19.3241,-19.6661,-19.9074,0.7269,1.0689,2.1091,59.5652,0.0269049,-4,8.456701309
57,91,0,9.072597516,-18.5144,-18.9126,-19.1315,-19.295,0.3982,0.6171,1.2848,51.1429,0.0180121,-0.684553807,8.104862958
58,91,0,9.296337383,-18.2418,-18.8758,-19.1708,-19.3784,0.634,0.929,1.69,53.4698,0.0190983,-4,8.140112961
59,91,0,9.729790626,-18.2327,-18.9911,-19.3501,-19.6043,0.7584,1.1174,1.8957,65.625,0.0276657,-4,9.224087042
60,91,0,9.029882007,-17.7257,-18.2413,-18.4978,-18.6816,0.5156,0.7721,1.1364,47.3288,0.0201754,-1.289048102,8.366366393
61,91,0,8.895849423,-18.1031,-18.6834,-18.9472,-19.1252,0.5803,0.8441,1.1896,44.4859,0.0166272,-1.953397036,7.685528545
62,91,0,9.923084704,-18.3035,-19.1099,-19.4929,-19.7794,0.8064,1.1894,1.8445,81.6389,0.0474693,-4,9.162854381
63,91,0,9.722388333,-18.5298,-19.2653,-19.6113,-19.8572,0.7355,1.0815,2.2031,56.2087,0.0289189,-4,8.724310996
64,91,0,9.238615696,-18.2139,-18.6947,-18.9555,-19.1462,0.4808,0.7416,1.4766,57.2841,0.021256,-0.805549938,8.819893985
65,91,0,8.968281604,-17.7195,-18.4074,-18.727,-18.9378,0.6879,1.0075,0.9401,47.2632,0.0168196,-3.162540986,7.871125559
66,91,0,9.819342811,-18.2193,-19.0099,-19.3861,-19.6626,0.7906,1.1668,1.8473,72.785,0.0355617,-4,9.015128939
67,91,1,8.363891096,-17.2497,-17.5875,-17.7803,-17.919,0.3378,0.5306,0.6913,41.6267,0.0129892,-1.022656212,7.603198733
69,91,0,8.670186669,-17.7589,-18.3344,-18.5906,-18.757,0.5755,0.8317,0.9833,41.5554,0.014187,-4,7.58378929
70,91,0,9.594656422,-17.9597,-18.7212,-19.0816,-19.3377,0.7615,1.1219,1.7336,59.8721,0.0268072,-4,8.474111644
71,91,0,9.738708953,-18.059,-18.8433,-19.2165,-19.4879,0.7843,1.1575,1.9274,66.139,0.0317227,-4,8.885897072
72,91,0,8.497003963,-17.7535,-18.3337,-18.5912,-18.7533,0.5802,0.8377,0.8498,41.2904,0.00962701,-4,7.777000331
73,91,0,8.588598348,-17.2117,-17.6722,-17.9133,-18.0808,0.4605,0.7016,0.6233,41.437,0.0161689,-1.158351332,8.061601456
74,91,0,9.190100006,-17.7952,-18.4981,-18.8265,-19.0502,0.7029,1.0313,1.3508,52.5489,0.0204213,-4,7.992136215
75,91,0,9.631295148,-17.9165,-18.6942,-19.0626,-19.3286,0.7777,1.1461,1.8431,62.5749,0.0272365,-4,8.672463001
76,91,0,9.657156669,-17.9723,-18.7669,-19.1445,-19.4231,0.7946,1.1722,1.6829,55.5374,0.0397848,-4,8.72449564
77,91,0,9.900866834,-18.9664,-19.7037,-20.0498,-20.318,0.7373,1.0834,0.7677,79.0926,0.0667946,-4,
78,91,0,9.592410515,-17.7515,-18.5172,-18.8815,-19.139,0.7657,1.13,1.3081,63.6175,0.0264796,-4,8.689010021
80,91,0,8.722661606,-18.0947,-18.3197,-18.4614,-18.5735,0.225,0.3667,0.475,40.6582,0.0201906,-0.584994569,8.388076401
81,91,0,9.28454895,-18.5167,-19.1702,-19.4642,-19.6635,0.6535,0.9475,1.5314,40.2629,0.019671,-4,8.067583939
82,91,0,9.081966509,-17.291,-18.0081,-18.3458,-18.5762,0.7171,1.0548,1.1257,44.9385,0.0201162,-4,8.115214392
83,91,0,8.941153608,-18.2312,-18.5225,-18.7039,-18.8425,0.2913,0.4727,0.5962,39.3372,0.0219646,-0.804155086,8.651333428
84,91,0,8.62466964,-16.9384,-17.6117,-17.9209,-18.1283,0.6733,0.9825,0.7851,38.8864,0.0168265,-4,7.81671752
85,91,0,9.222164066,-17.7635,-18.5088,-18.8612,-19.1064,0.7453,1.0977,1.5307,46.7805,0.0217774,-4,7.70068062
86,91,0,8.815617351,-16.72,-17.3599,-17.6615,-17.8694,0.6399,0.9415,0.7641,42.3965,0.0188301,-2.781220371,8.345469521
89,91,0,8.234174022,-16.6585,-17.2242,-17.4806,-17.6432,0.5657,0.8221,0.6461,41.0197,0.0120107,-4,7.208053278
90,91,0,9.587890176,-17.8098,-18.5889,-18.9585,-19.2312,0.7791,1.1487,1.5781,58.8425,0.0393736,-4,8.624763569
91,91,0,8.874830399,-18.2783,-18.6627,-18.8635,-19.0079,0.3844,0.5852,1.1905,45.2309,0.0162554,-0.763708615,7.923380838
92,91,0,9.437657895,-17.7742,-18.5197,-18.8723,-19.1232,0.7455,1.0981,1.6037,51.1884,0.026175,-4,8.417731198
93,91,0,8.472804369,-16.2395,-16.9354,-17.2612,-17.4764,0.6959,1.0217,0.6538,38.7191,0.0150421,-4,7.462363622
94,91,0,8.938014809,-16.8287,-17.5503,-17.8903,-18.1209,0.7216,1.0616,0.9901,43.4532,0.0176983,-4,7.746402526
95,91,1,8.287088643,-16.9395,-17.3316,-17.543,-17.693,0.3921,0.6035,0.6695,41.0089,0.0130415,-1.22444534,7.633901976
96,91,0,9.634385927,-17.5035,-18.3217,-18.7104,-19.0022,0.8182,1.2069,1.2394,66.2991,0.0468511,-4,9.000016899
97,91,0,8.443428145,-16.7092,-17.3305,-17.6064,-17.783,0.6213,0.8972,0.4166,35.5753,0.0156072,-4,7.971652376
98,91,0,8.699841053,-16.8529,-17.5579,-17.8897,-18.1086,0.705,1.0368,0.7533,43.291,0.0172263,-4,7.884694221
99,91,0,9.196027041,-17.1159,-17.856,-18.2062,-18.448,0.7401,1.0903,1.1997,52.0711,0.0208717,-4,8.110931044
100,91,0,9.198773934,-17.4744,-18.234,-18.5935,-18.8499,0.7596,1.1191,1.3171,47.581,0.0264728,-4,8.202417922
102,91,0,9.181494206,-17.3319,-18.0466,-18.3825,-18.6138,0.7147,1.0506,1.174,46.6802,0.0224408,-4,8.531380697
103,91,0,9.733697785,-18.3478,-19.1031,-19.4599,-19.7335,0.7553,1.1121,0.6859,67.6959,0.0623541,-4,
104,91,1,8.196096436,-15.9248,-16.5578,-16.8435,-17.0235,0.633,0.9187,0.539,35.2794,0.01106,-4,
105,91,1,8.31568593,-17.225,-17.5867,-17.763,-17.8868,0.3617,0.538,0.7056,38.7377,0.012334,-1.571788385,
106,91,0,9.299446753,-17.4056,-18.1513,-18.5042,-18.7497,0.7457,1.0986,1.2293,43.426,0.0254188,-4,8.244460359
107,91,0,9.757876826,-18.7425,-19.4634,-19.8006,-20.0625,0.7209,1.0581,0.903,68.5561,0.0784516,-4,
108,91,0,8.701514194,-16.7959,-17.4982,-17.8275,-18.0446,0.7023,1.0316,0.8183,39.8412,0.0155876,-4,7.618007581
109,91,0,9.585230865,-17.4519,-18.2687,-18.6564,-18.949,0.8168,1.2045,1.2107,57.909,0.0464138,-4,9.231495518
110,91,0,9.740558478,-18.7833,-19.4846,-19.8118,-20.0667,0.7013,1.0285,0.589,59.9084,0.0745478,-4,
111,91,0,8.400726333,-16.2976,-16.9736,-17.2867,-17.4897,0.676,0.9891,0.6205,42.8015,0.0153275,-4,8.169141104
112,91,0,8.393869112,-16.247,-16.9209,-17.2325,-17.4308,0.6739,0.9855,0.5505,37.3657,0.01339,-4,7.706178276
114,91,0,9.664446543,-18.1035,-18.8601,-19.216,-19.4866,0.7566,1.1125,0.7746,61.0559,0.0630894,-4,
115,91,0,9.268410613,-17.2245,-17.9756,-18.3314,-18.5786,0.7511,1.1069,1.1914,49.2296,0.0242698,-4,8.303536936
116,91,0,8.492633796,-16.2676,-16.867,-17.1532,-17.3498,0.5994,0.8856,0.6146,38.3577,0.0182196,-1.946288256,8.135494686
117,91,0,8.879060477,-17.1379,-17.8114,-18.1195,-18.3237,0.6735,0.9816,0.6698,33.7695,0.0181974,-4,8.327312081
121,91,0,8.457202717,-16.4708,-17.1605,-17.4829,-17.6893,0.6897,1.0121,0.6449,41.8564,0.0147781,-4,7.954062674
122,91,0,8.722515882,-16.7752,-17.4869,-17.822,-18.0452,0.7117,1.0468,0.7963,38.3986,0.0185249,-4,8.228953123
124,91,0,9.63695967,-18.2127,-18.9585,-19.3088,-19.5783,0.7458,1.0961,0.8265,59.7709,0.0648832,-4,
126,91,0,8.942656016,-17.0564,-17.769,-18.104,-18.3304,0.7126,1.0476,1.0274,41.6642,0.0177031,-4,7.801624211
127,91,0,8.37875024,-16.4217,-17.1056,-17.4247,-17.629,0.6839,1.003,0.6237,33.1086,0.0134281,-4,7.556528222
128,91,0,9.598681002,-17.6428,-18.4311,-18.8039,-19.0863,0.7883,1.1611,0.7162,59.8385,0.0606957,-4,
129,91,0,9.47155501,-17.0677,-17.8865,-18.2757,-18.5674,0.8188,1.208,1.148,57.8902,0.0419288,-4,8.648089633
130,91,0,9.601169525,-17.9166,-18.6754,-19.0329,-19.3055,0.7588,1.1163,0.6255,56.9916,0.0629293,-4,
131,91,0,9.207218335,-17.2182,-17.9717,-18.3284,-18.5829,0.7535,1.1102,1.1232,49.6266,0.0283783,-4,8.391139333
132,91,0,9.59002442,-17.9508,-18.7084,-19.0662,-19.3398,0.7576,1.1154,0.726,54.4525,0.0655468,-4,
135,91,0,9.587175872,-18.136,-18.8857,-19.2387,-19.5126,0.7497,1.1027,0.5785,52.3047,0.0646991,-4,
136,91,0,8.860430848,-16.6301,-17.3581,-17.702,-17.9333,0.728,1.0719,0.897,44.2005,0.0173544,-4,8.042596058
139,91,0,9.039933145,-16.8119,-17.5734,-17.9342,-18.1889,0.7615,1.1223,1.0732,43.643,0.0250855,-4,8.78127984
141,91,0,8.367949308,-16.1622,-16.8401,-17.1547,-17.3544,0.6779,0.9925,0.5297,31.2867,0.0131449,-4,7.879153796
143,91,0,9.556608706,-18.044,-18.7889,-19.1382,-19.4076,0.7449,1.0942,0.6086,51.7438,0.0626957,-4,
145,91,0,8.824706202,-17.1386,-17.8433,-18.1717,-18.3951,0.7047,1.0331,0.8208,33.4537,0.0178791,-4,7.803232277
146,91,0,9.157249794,-16.849,-17.6039,-17.9616,-18.2119,0.7549,1.1126,0.9015,43.099,0.0256676,-4,8.654484154
147,91,0,9.485712208,-17.4278,-18.2087,-18.5783,-18.8561,0.7809,1.1505,0.6924,56.8069,0.0506078,-4,9.229683004
149,91,0,9.15091001,-16.9809,-17.7299,-18.0844,-18.3325,0.749,1.1035,1.0713,42.3793,0.0239743,-4,8.390866852
150,91,0,8.658888351,-17.0736,-17.7617,-18.0807,-18.2937,0.6881,1.0071,0.8467,32.7274,0.015262,-4,7.448912572
151,91,0,9.52589943,-18.0049,-18.752,-19.1029,-19.3748,0.7471,1.098,0.6417,48.9097,0.0654621,-4,
152,91,0,8.116539509,-16.0043,-16.6812,-16.9947,-17.1942,0.6769,0.9904,0.3867,37.0864,0.0120603,-4,7.394311988
154,91,0,8.397709144,-16.6218,-17.2842,-17.5858,-17.7795,0.6624,0.964,0.6638,31.1507,0.0130243,-4,7.583920815
155,91,0,9.527516121,-18.1495,-18.8774,-19.2177,-19.4827,0.7279,1.0682,0.5216,44.8097,0.0693625,-4,
156,91,0,9.517459671,-18.2461,-18.945,-19.2706,-19.5249,0.6989,1.0245,0.512,44.3822,0.0772111,-4,
157,91,0,8.800314366,-16.8546,-17.5371,-17.8518,-18.0631,0.6825,0.9972,0.8019,38.0575,0.0182762,-4,8.023842607
158,91,0,8.536193746,-16.6023,-17.3209,-17.6592,-17.8863,0.7186,1.0569,0.6551,36.079,0.017452,-4,7.593657465
159,91,0,8.527318171,-16.6368,-17.343,-17.6746,-17.8967,0.7062,1.0378,0.7018,35.4337,0.0174063,-4,7.752358477
160,91,0,9.454162713,-16.9564,-17.7799,-18.1689,-18.4655,0.8235,1.2125,0.5425,49.8716,0.0550884,-4,
165,91,0,9.454133422,-17.6246,-18.3826,-18.741,-19.0153,0.758,1.1164,0.5628,45.6161,0.0636526,-4,
166,91,1,7.902352073,-15.7348,-16.3817,-16.6765,-16.8591,0.6469,0.9417,0.4214,39.4408,0.00981297,-4,
167,91,0,8.860094755,-17.8471,-18.2784,-18.4874,-18.6383,0.4313,0.6403,0.4721,36.683,0.0241339,-1.317075131,8.588066269
168,91,0,9.001650947,-16.7716,-17.5401,-17.9041,-18.1666,0.7685,1.1325,1.0639,39.2013,0.0259496,-4,7.948822321
169,91,0,8.582923826,-17.5313,-17.855,-18.0262,-18.1541,0.3237,0.4949,0.7687,36.1802,0.0169263,-1.10273525,8.137284581
170,91,0,8.331719214,-15.8381,-16.524,-16.8431,-17.0525,0.6859,1.005,0.4903,28.7248,0.015954,-4,7.719646003
172,91,0,9.247611626,-16.7395,-17.5373,-17.9178,-18.1976,0.7978,1.1783,0.9927,47.7752,0.0350467,-4,8.674724734
173,91,0,8.887133035,-16.7258,-17.4655,-17.8154,-18.0575,0.7397,1.0896,0.8923,32.0865,0.0208235,-4,7.860168792
174,91,0,9.446587518,-17.7479,-18.4956,-18.8465,-19.1169,0.7477,1.0986,0.6437,46.1431,0.0637664,-4,
175,91,0,8.302054578,-16.3627,-17.0194,-17.319,-17.5077,0.6567,0.9563,0.421,32.1931,0.0125459,-4,7.73393972
176,91,0,8.45107405,-16.4174,-17.098,-17.4129,-17.6186,0.6806,0.9955,0.6619,32.9177,0.0148301,-4,7.415135982
177,91,0,8.54307776,-16.1548,-16.8846,-17.2298,-17.4622,0.7298,1.075,0.6837,39.395,0.0165046,-4,7.776188501
178,91,0,8.609008342,-16.1538,-16.8747,-17.215,-17.4422,0.7209,1.0612,0.731,38.9138,0.0155116,-4,7.951446026
180,91,0,9.420525313,-17.5463,-18.298,-18.6513,-18.9215,0.7517,1.105,0.5244,43.6215,0.0608401,-4,
182,91,0,9.403715114,-16.815,-17.6495,-18.0442,-18.348,0.8345,1.2292,0.5357,45.9875,0.0616012,-4,
183,91,0,8.797839979,-16.3994,-17.126,-17.4693,-17.7005,0.7266,1.0699,0.8089,37.8084,0.0187315,-4,8.071463638
186,91,0,8.274767167,-15.9515,-16.6267,-16.94,-17.138,0.6752,0.9885,0.4231,29.3316,0.013894,-4,7.886450509
187,91,0,9.403467044,-17.5053,-18.2766,-18.6458,-18.9297,0.7713,1.1405,0.4722,37.4157,0.0742633,-4,
188,91,0,9.359284722,-17.0613,-17.8493,-18.2216,-18.5035,0.788,1.1603,0.5845,44.7148,0.0569816,-4,
189,91,0,8.246195506,-16.0938,-16.8018,-17.1346,-17.3537,0.708,1.0408,0.5171,42.1141,0.0136018,-4,7.350726726
190,91,0,8.179497174,-15.9727,-16.6498,-16.9643,-17.1633,0.6771,0.9916,0.4311,35.5065,0.0118162,-4,7.456796473
191,91,0,9.365676411,-16.9026,-17.7097,-18.091,-18.3823,0.8071,1.1884,0.5845,47.0625,0.0577187,-4,
192,91,0,9.050784792,-16.7514,-17.5059,-17.8637,-18.1189,0.7545,1.1123,0.9827,40.4122,0.0263296,-4,8.263466952
195,91,0,9.383474008,-17.5509,-18.3004,-18.653,-18.9237,0.7495,1.1021,0.5774,41.5302,0.0646617,-4,
197,91,0,8.376977607,-16.0779,-16.7528,-17.0641,-17.2652,0.6749,0.9862,0.5169,35.1472,0.0154848,-4,7.752351684
198,91,0,9.359777806,-16.7007,-17.534,-17.928,-18.2311,0.8333,1.2273,0.4963,41.901,0.060793,-4,
199,91,0,8.938280938,-16.5031,-17.2499,-17.6031,-17.8476,0.7468,1.1,0.89,40.728,0.0167809,-4,7.766982202
200,91,0,8.822039064,-16.6444,-17.3641,-17.7024,-17.933,0.7197,1.058,0.8494,35.5985,0.0183504,-4,8.002897532
201,91,0,9.124028997,-16.5205,-17.3108,-17.6857,-17.9601,0.7903,1.1652,0.9656,43.3921,0.031751,-4,8.206364596
208,91,0,8.46401767,-15.9494,-16.6488,-16.9769,-17.1907,0.6994,1.0275,0.6166,34.6759,0.0149479,-4,8.232951648
210,91,0,8.860307055,-16.3508,-17.0802,-17.4254,-17.6586,0.7294,1.0746,0.7642,38.5847,0.0185676,-4,8.562481489
218,91,0,8.850160738,-16.649,-17.3852,-17.7329,-17.9755,0.7362,1.0839,0.8638,31.8296,0.0203572,-4,8.081486808
220,91,0,8.863119059,-16.3547,-17.1031,-17.4579,-17.7028,0.7484,1.1032,0.7735,39.6503,0.0212511,-4,8.194906756
221,91,0,9.319327704,-17.2095,-17.9659,-18.3218,-18.592,0.7564,1.1123,0.5238,39.2342,0.0579815,-4,
222,91,0,8.891270229,-16.4906,-17.2358,-17.5885,-17.8337,0.7452,1.0979,0.8324,37.1904,0.0220828,-4,8.117243383
223,91,0,7.663726792,-15.9388,-16.6175,-16.9335,-17.1328,0.6787,0.9947,0.3485,24.1168,0.0111343,-4,7.333760538
224,91,0,9.306420278,-17.4271,-18.1801,-18.5349,-18.8101,0.753,1.1078,0.5511,37.1486,0.0689506,-4,
228,91,0,9.193648685,-16.3971,-17.2124,-17.5994,-17.8893,0.8153,1.2023,0.7677,41.6055,0.0351273,-4,8.462056882
229,91,0,9.278324851,-16.8191,-17.6104,-17.9841,-18.2676,0.7913,1.165,0.5082,40.3603,0.0599043,-4,
230,91,0,8.263206463,-15.777,-16.47,-16.7945,-17.0024,0.693,1.0175,0.4969,33.4203,0.0132544,-4,7.959124334
234,91,0,8.857921571,-16.5836,-17.3426,-17.7021,-17.9617,0.759,1.1185,0.7954,30.7245,0.0281271,-4,8.144185001
237,91,0,9.247734864,-17.0511,-17.8158,-18.1782,-18.4548,0.7647,1.1271,0.5512,36.5821,0.0645242,-4,
238,91,0,8.574091101,-15.9939,-16.7233,-17.0682,-17.2998,0.7294,1.0743,0.6888,34.0384,0.0162598,-4,8.395160624
240,91,0,7.860943332,-16.0425,-16.7074,-17.0124,-17.2058,0.6649,0.9699,0.4431,28.2604,0.0111741,-4,6.654806555
242,91,0,8.803581693,-16.3038,-17.0498,-17.403,-17.6492,0.746,1.0992,0.7916,36.5851,0.0221963,-4,8.180731738
245,91,0,8.946915017,-16.2042,-16.9879,-17.3594,-17.6288,0.7837,1.1552,0.8502,39.0877,0.0299019,-4,8.1401186
246,91,0,9.007903181,-16.3499,-17.1241,-17.4925,-17.7584,0.7742,1.1426,0.896,40.9501,0.0279083,-4,8.002107502
249,91,0,9.297612237,-17.6863,-18.386,-18.7122,-18.9675,0.6997,1.0259,0.4945,35.1322,0.0770938,-4,
251,91,0,8.308561578,-15.9399,-16.6327,-16.9552,-17.166,0.6928,1.0153,0.4765,30.4749,0.0145278,-4,7.663313219
253,91,0,8.751093094,-16.1792,-16.9456,-17.3084,-17.5675,0.7664,1.1292,0.7623,31.1787,0.0255095,-4,8.079061669
255,91,0,8.849526586,-16.1329,-16.9039,-17.27,-17.5303,0.771,1.1371,0.7708,34.5831,0.0238567,-4,8.29190634
256,91,0,8.512563401,-16.2127,-16.9439,-17.2886,-17.5266,0.7312,1.0759,0.6558,28.3678,0.0189957,-4,7.576557879
257,91,0,8.600582907,-15.8624,-16.5909,-16.9355,-17.1671,0.7285,1.0731,0.6262,36.5468,0.0176938,-4,8.064803859
258,91,0,9.207882239,-16.994,-17.7586,-18.122,-18.4011,0.7646,1.128,0.4209,33.5885,0.0730224,-4,
259,91,0,9.186350977,-16.8544,-17.6179,-17.9786,-18.2532,0.7635,1.1242,0.4502,32.0239,0.0602589,-4,
261,91,0,9.155828031,-16.796,-17.5632,-17.9252,-18.2004,0.7672,1.1292,0.5917,34.5575,0.0637976,-4,
263,91,0,9.191978936,-17.0912,-17.8424,-18.1959,-18.4678,0.7512,1.1047,0.51,33.9095,0.0650471,-4,
265,91,0,9.153601105,-16.5563,-17.3434,-17.7154,-17.9966,0.7871,1.1591,0.5253,35.1587,0.0601933,-4,
270,91,0,9.130609125,-16.2569,-17.0656,-17.4482,-17.7365,0.8087,1.1913,0.5474,36.4197,0.0461663,-4,
271,91,0,9.170334485,-16.7955,-17.5603,-17.9216,-18.1967,0.7648,1.1261,0.4879,32.7315,0.0615839,-4,
272,91,0,9.18078445,-17.0697,-17.8275,-18.1857,-18.4634,0.7578,1.116,0.3827,27.8616,0.0547042,-4,
274,91,0,9.133338984,-16.8081,-17.5683,-17.9279,-18.2028,0.7602,1.1198,0.483,32.2811,0.0664803,-4,
275,91,0,8.943657175,-15.9487,-16.7739,-17.1658,-17.4621,0.8252,1.2171,0.7306,33.1553,0.049242,-4,8.700983912
278,91,0,8.17330415,-15.5246,-16.2445,-16.5844,-16.8083,0.7199,1.0598,0.4734,31.8291,0.0146884,-4,7.565780431
279,91,0,8.691377273,-15.9883,-16.7427,-17.1012,-17.3539,0.7544,1.1129,0.7058,30.7009,0.0230816,-4,7.933150789
281,91,0,9.130348015,-16.8857,-17.6344,-17.9866,-18.256,0.7487,1.1009,0.4326,30.9987,0.0627111,-4,
282,91,0,8.82329283,-15.9498,-16.7258,-17.0945,-17.3581,0.776,1.1447,0.6902,32.4663,0.0242084,-4,8.374862631
