SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
321723,91,0,0.6828430480186348,-0.24662480603417744,-0.20838810137931058,-0.22396956896453313,-0.25535932770746905,-0.46992547345811364,-0.1395505664690423,-0.12931726708420152,0.5816405179468755,2.0675177370347684,0.36666833686601563,0.4438229093844712
321730,91,0,-0.26510218267863994,0.8188383707486913,0.6842037242038086,0.6183687448396842,0.5726261660428749,1.670551040417346,1.7362727346470788,-0.46239630654000574,-0.5714443864634244,0.1451338782314999,-0.9811993739496473,-0.1646745502551737
324738,91,0,2.0839435654096197,-2.2046768872233344,-2.1946393467765866,-2.1886194148352303,-2.1829426405256345,0.5635160036141633,0.6475960197011178,3.399417723469947,2.8808061094373647,1.272308573822945,2.1756188055482752,1.9465086465528194
324739,91,0,1.3150335837211868,-1.2458381003707943,-1.2467103172497291,-1.2488360166175974,-1.2509884233812687,0.4124143331028381,0.48863720181387565,1.3740849898730387,1.01488404139935,0.5805258578851735,1.3112741273735493,0.8772735929997588
324742,91,0,0.05912327243311231,0.2864971436174612,0.22913018595910561,0.1989195232388601,0.18007928791470926,0.7318416987433602,0.7847048282567808,-0.32616731618624156,-0.35208844403030337,0.08734536524391637,-0.23109311376449884,0.1833146639814124
324743,91,0,-0.46814158979021786,0.5794353864542883,0.49278606602995567,0.46475702324368695,0.45211575896760237,1.0583152562730116,0.9524036498766556,-0.46639561249909345,-0.6307927164772443,-0.5050122535486481,-1.024675193351026,-0.1658293760172022
324745,91,0,-0.39846968486004813,0.9869167762141752,0.8402928029140747,0.7810101267674245,0.7423904966434128,1.7887704821127344,1.729717731847605,-0.48933899931701724,-0.535094605857343,0.11732731268822535,-1.4435576528473941,0.2533058255838036
324746,91,0,-0.07716141620949223,0.30595944073340514,0.2657672313287522,0.24578776019886978,0.23071168508007966,0.4789617009446136,0.4990159562463761,-0.5592637066648548,-0.5769734677622563,0.6999577056746095,-0.2791935612614161,0.4206478259165613
324750,91,0,-0.4015130275764934,0.6365954281271884,0.5694948797726529,0.5379080215264563,0.5191307851634427,0.7592435560899736,0.768863571491386,-0.45793392304881325,-0.4533727840761564,-0.3476295722836524,-0.84787561178608,0.09484654454612858
324758,91,0,-0.26235225942051127,0.6855578833357812,0.6172538853438005,0.5823575994690342,0.5562435370124049,0.76080937650978,0.7967223333891501,-0.5499600580652931,-0.6894338384179577,0.4256003437415541,-0.6307120272736542,0.10939684709299709
324761,91,0,0.1840387784438629,-0.7132180437679918,-0.5350684225919937,-0.4767463102752305,-0.45295822219472975,-2.32933722197831,-2.141011421241747,-0.34679531534364094,-0.7250978414986025,3.8954133757532095,1.134803117959699,0.5083476789337421
324764,91,0,0.2604403690989474,-0.3887720706431757,-0.3164455774546674,-0.2907245578456494,-0.28520858383742015,-0.9138355624732512,-0.8534996213784104,-0.4359166912950992,-0.6528161759660029,5.635076426278397,0.6305595357922109,0.20257924555091897
327598,91,0,-0.2839552270845584,0.31599730171011003,0.2920455882754321,0.2837875807616314,0.2804957907746167,0.24252281755383492,0.21114208330281253,-0.45279797223819546,-0.2193547752788845,-0.40184504867730914,-0.2817014529785546,0.33842183246069696
327599,91,0,0.23233089784334018,0.22152987674045793,0.0845992227523592,0.025474797699923224,-0.01099836589051775,1.8952462706595756,1.911072809299717,-0.2509382661979298,-0.09389320570344889,0.18682681943319132,-0.46273057611112767,0.010402650061470141
327602,91,0,-0.013224079446103938,0.364290566186922,0.2988059954567357,0.261697161735755,0.23336259592643357,0.8234421933020393,0.9087036312134961,-0.3075179210296539,-0.2559367201513896,0.2651067536439909,-0.320504029250283,-0.0955008403251232
331083,91,0,0.16345340615191958,0.14691511014695405,0.05494066221502554,0.013059014743774062,-0.01481567750926866,1.2736155639964024,1.3063738010482473,-0.21216604737351172,-0.3010194489329516,0.32325595171361143,-0.2973407933310146,-0.20027963378500904
