SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
422710,91,0,-0.032565922546310876,0.6894367377683738,0.5426639455554275,0.47889180883725163,0.43899783790247754,1.4777681245556982,1.4811960631162717,-0.3742883552188404,-0.38159657668570607,-0.005555511978873114,-1.3796923684797535,0.1403707223733778
422713,91,0,-0.4132172819592721,1.1847781594609386,0.9782909663561039,0.8919075214931963,0.8345722651212163,2.0528109194387136,2.022243156242127,-0.4742993648461747,-0.9027058670154949,0.13322205209000482,-0.3238886969214921,-0.5453183449812096
423639,91,0,0.9858921032796321,-0.7337373963708115,-0.786229598948709,-0.8115917878100568,-0.8284538210828141,0.6479965967051564,0.7146438456799463,0.5951090175097762,0.6026614181704855,0.4797138139424868,0.6525020315158805,0.1095164336385988
423640,91,0,-0.15157123243738882,0.1869697033564702,0.15695022792127547,0.13935675143770276,0.1311435861825492,0.29664662019822274,0.32971568476903307,-0.2655826168133512,-0.3479255547657526,-0.468628465841563,-0.09400790634301912,-0.0030564104427390974
423641,91,0,-0.22502081354249856,0.34957841236568493,0.3393786733424777,0.32822925050413887,0.3180935126288223,0.06592680229200296,0.10297152131399905,-0.44527367822855307,-0.4600984026167301,-0.0460753088728076,-0.29273382012657384,-0.16734886196081336
423642,91,0,-0.45450788089560834,0.8487053158153978,0.7751707877589215,0.7452727916704344,0.7301793401407174,0.6790325112966025,0.641540536150728,-0.5942087587419234,-0.6021868495338437,-0.2848826961575275,-1.0985528975961394,0.16501422377512098
423643,91,0,-0.09452018578170662,0.32525112519107746,0.34504688748377044,0.3432519622454461,0.3350889604875749,-0.25028817656423735,-0.1915067820438132,-0.3357893073951693,-0.3577152109385581,0.15098828404643005,-0.4195115772300584,-0.38211794860036263
424799,91,0,0.05672326590289487,-0.19965045551685653,-0.10907061828267484,-0.07618650398105613,-0.06742348183806045,-0.9395197138120057,-0.9031282640711782,-0.498393712753798,-0.8886141574411522,3.133641764471823,0.46688334618981386,0.44441247941536205
424801,91,0,-0.022911999622069926,-0.01137840694816007,0.04589725571614969,0.06745456951644453,0.06961576228883914,-0.6080795693071315,-0.5962595692677352,-0.5005565806090605,-0.9699556225811116,2.388318647393946,0.08791468516434409,0.530867647986409
425711,91,0,0.3143065797599166,-0.39304403822757544,-0.3246278492675475,-0.30136388975565226,-0.2895475313844093,-0.6801063144910531,-0.6293006131227492,-0.18075493952995902,-0.010789389684877103,0.19497911854624708,0.7722014820147998,0.684991221099724
425712,91,0,0.43045030990132194,0.11426618607950016,0.03450579622831099,-0.009618473330263243,-0.0451035107577377,0.8347976675480094,0.9207373567255966,-0.2545087333944076,0.1672382409703274,0.5653205624749376,-0.19064478640264662,0.42573112327846424
425715,91,0,0.22917127030036472,0.6627156900708641,0.4491659278267314,0.36132276042701916,0.3005064510787854,2.191594160158952,2.1750579840715663,-0.34725250702806015,-0.5115633137296761,0.7370912524186785,-0.3238886969214921,0.3428183007868129
426864,91,0,1.6488228686127606,-1.7037114277903744,-1.706186257200973,-1.7062051580279154,-1.7063547558879113,0.23398920772115295,0.30658695407052305,2.2848711581120944,1.7976241918787075,0.480124857869499,1.7391912883857683,1.1968539430808185
426865,91,0,0.4515331873737068,0.009942762360476773,-0.07192455473537157,-0.1148318856344202,-0.14809807610428802,0.8699326651987028,0.9451051265686695,-0.15337303248233683,-0.058953220217435404,0.6330240644086259,-0.2000884157179015,0.48744531770911664
427905,91,0,-0.30751530226803764,0.7761688050865367,0.6681350935374304,0.6205733981945825,0.59357036051657,1.0549769861590217,1.0495974277601514,-0.45998117964433743,-0.3983965921555712,-0.26275939857477065,-1.070497208488741,0.1524471053050846
430217,91,0,1.5077414243560734,-1.309631643101491,-1.3647726597973096,-1.382073823174706,-1.393391113197789,0.7463745901270978,0.7708136202334704,1.0126290282896337,1.2465957529337712,0.9780908739807977,0.8904237488209443,0.7564696170256087
430222,91,0,-0.3739432993631523,0.9103864009171475,0.7644947339393995,0.712451432322577,0.6841948214089674,1.4414619603166485,1.3482058615998402,-0.5486155043529914,-0.8943715259372691,-0.2058069789098293,-0.3238886969214921,0.04233591611241181
431324,91,0,0.11584597507452035,0.6000325656804582,0.41257017633198145,0.33802667120499186,0.29378356822326485,1.9216402615427912,1.8867748764365693,-0.3289113876154348,-0.5220025373715255,0.0330004083748906,-2.6001606794479284,-0.060293939158207036
432251,91,0,1.2676268828115607,-1.2142709041310078,-1.1879023661068877,-1.178559623171995,-1.173418386165207,-0.13258593443441452,-0.06595081539475993,0.5800121998800445,1.2332458991027626,0.6496485076789054,1.3218875547564697,0.7182609143318384
432253,91,0,1.27083643459794,-0.9517366105029842,-1.0153795376316337,-1.0398716901399254,-1.0577310179874357,0.7932212536613557,0.8294614730761203,0.40680974203063,0.9974671060358311,1.0273978766033085,0.6918628481882232,0.7648982864726431
432254,91,0,1.2466427574844192,-1.4164601650421558,-1.3445762074686274,-1.316920975514035,-1.2996472346604322,-0.5922688203643196,-0.5161350379193262,0.8948392448920423,1.1756509168475273,0.6673325308499279,1.6541895607848982,0.612431643583473
432255,91,0,0.05223667973626566,-0.0861973405011839,-0.06477049805218621,-0.0583334262595034,-0.05338610243573695,-0.21749551209025692,-0.1968759516702533,-0.24101243797757013,-0.147670648202605,-0.3369391259362767,0.14626078792822236,0.08636377159089953
436309,91,0,0.7831530200909166,-0.4829492299598181,-0.5418360164100782,-0.5646423560335664,-0.5775558329148439,0.6854739275325629,0.7014274281379408,0.2636278900122578,0.17709533857434487,0.39208838301293025,0.32224299610822615,0.4612688553064729
438196,91,0,-0.28567116939229326,-0.02418224230321611,0.020747994914495548,0.03436105959356423,0.04412259050071117,-0.4751521615286749,-0.4401406370527939,-0.2750992353765059,-0.16267104232380725,-0.5358843866102821,0.17261304980905484,-0.5611064936626448
438199,91,0,-0.07428662243989351,0.8621215085135223,0.675399212631126,0.5974950294325736,0.5431756306316002,1.8818205975386724,1.8624071065934964,-0.35244338988068996,-0.6175599463012185,0.27184433289756726,-2.506620711983876,-0.031894900864176165
439356,91,0,0.053648946652034166,0.5694703673764328,0.43183109817132426,0.37574674090327564,0.3404672667719891,1.3952008800765687,1.3738126705874767,-0.38916888606304584,-0.46274281663005135,0.039659319992491684,-1.3013573247839278,0.7444784951142304
439359,91,0,-0.3282726816710041,0.618069272876276,0.5530648433486718,0.534083945452054,0.5234910296306405,0.6163750988195327,0.5329181044773694,-0.5723637934037729,-0.772043418365336,0.09571657732749514,-1.4968857150989265,0.20585625126035995
441423,91,0,-0.4839019479483841,0.2940765695439855,0.3413597967316685,0.3611050399670007,0.3730598028555458,-0.5389807405941013,-0.5582623688344691,-0.42195796274882413,-0.5411310569927177,-0.31236783341042385,-0.07258886316929598,-0.42748415906710124
441426,91,0,-0.08434566646171258,0.6650537817443966,0.48108402687478496,0.40443141151077094,0.35423573086009247,1.8765503478910683,1.8652981979308099,-0.32640246090333036,-0.31379309147434714,0.18210887647601418,-1.8771255232107826,-0.5722230469458146
441427,91,0,0.5158821558152543,-0.8054388743591253,-0.6734156281754169,-0.6351837850797055,-0.6242933145264122,-1.3066804392617515,-1.1558922495620354,-0.17984653503074882,-0.3689885785980323,4.0410897406728825,1.1911399086262802,0.25870557327830596
441428,91,0,0.5335313073562016,-0.6489537387805911,-0.5947210046603877,-0.573405604549328,-0.5687354106084044,-0.4979899100016257,-0.46368238079949153,-0.31433365827096615,-0.3180277034446721,3.8549325132837073,0.6680192426263046,0.08770680967875265
441429,91,0,0.43462341024949647,-0.7505493888804924,-0.6254284171928263,-0.5765081211045985,-0.5552896448973652,-1.239923943725434,-1.1938894499953014,-0.34292677131753535,-0.3014513095625108,2.6691803955667797,1.3146122781248006,0.8526089480657506
443189,91,0,0.173810527116122,-0.5103383038497639,-0.5561991609817021,-0.5746574971944378,-0.582987922262104,0.5502041865773932,0.5742194092961366,-0.2583586381767747,0.3448860698813365,-0.3699779233585851,0.32801824802502216,-0.5222464781917008
444085,91,0,1.0757180929684949,-1.0724266759367331,-1.0650727159771374,-1.0634399299369757,-1.0619798799521234,0.05245838652590402,0.11288383447050353,1.0396648764804142,0.6626984901454058,0.27686820311660776,1.129026718193763,0.505929063815834
444088,91,0,0.2530915997979334,-0.493526311340081,-0.38648292397446576,-0.3545965422302867,-0.3467189271877436,-1.0788885378264228,-0.9708624039739568,-0.48204243176801415,-0.7088685450645418,4.463213585095648,0.917892676792551,0.3718637655467724
444089,91,0,0.284627257160901,-0.389314225319799,-0.3303510946140954,-0.3080043637862302,-0.3019176358385641,-0.5799715711865769,-0.5512411470152787,-0.4234719702475079,-0.6433616180634093,4.041802216813037,0.40374031201814997,0.13414096483870924
444090,91,0,0.15301204097556262,-0.293229791307506,-0.21698681178825,-0.19043531537599964,-0.18483190802684438,-0.7755563914421033,-0.7304888099287298,-0.46123564300038966,-0.8092107460612914,4.25225670744339,0.4212414075279202,0.3353161148143177
444595,91,0,0.06161429892611808,0.36616772947788906,0.2656918895056777,0.21648422439941514,0.18406612002119585,1.0245266548617542,1.0739651976032243,-0.337303314893853,-0.21449090833787016,0.08422561599012583,-0.6622053885839421,-0.000460522418895501
444597,91,0,0.3579775612230669,0.1551827903663098,0.015850217646776656,-0.03585378876254527,-0.07382366631651494,1.4637141254954211,1.4233742363699973,-0.20666609643600284,-0.4150368779199337,1.2498274469739565,-0.8224523668023674,0.6403692490797724
445539,91,0,-0.5959600676466311,0.13258123752216638,0.17786208591827626,0.18916030666703704,0.197189187355169,-0.4979899100016257,-0.4517050024020489,-0.4412940013748702,-0.2955590582039696,-0.6730177749711107,0.17011184666882606,-0.5517249351289015
445540,91,0,0.1151578374817757,0.47422096610468895,0.32875765072821284,0.27102319963416016,0.2342457176547895,1.4900653737334408,1.4617844498514514,-0.33345341011148594,-0.24270982297666743,0.21311072288223892,-1.4509403318253464,0.3597876163028921
445542,91,0,-0.4296068931477698,1.1251011529365031,0.9310741922470872,0.8514659460446762,0.8037007870486722,1.9274960944845734,1.8863618633883816,-0.5038441397490594,-0.6597108408088559,-0.19258049876951888,-0.3238886969214921,-0.2914568430519266
445544,91,0,-0.4231087847841016,1.1056727245064395,0.9207833568643512,0.8472748271893116,0.8026789088546338,1.8326316008277013,1.7740223142813336,-0.5144854495969504,-0.8366842554077429,-0.008314073444600927,-0.3238886969214921,-0.08939703516248745
446374,91,0,0.03272852282213813,0.20934858080313493,0.18941863902188233,0.17506290688081014,0.1627142440720675,0.18655696089271692,0.22481037052936362,-0.2661449624557194,-0.26045401848350347,0.25085368969146704,-0.12162047905856792,0.09119539810367236
446375,91,0,-0.05474209933917281,0.06410855279730189,0.09261874897787019,0.09782657368908854,0.10032589117285111,-0.31118883915877266,-0.2666751568139701,-0.2840967656543975,-0.5547400279015414,-0.22670627902103807,0.05237767859532634,-0.2522657739045336
446378,91,0,-0.4450521936046793,1.007083192272507,0.8600289062625396,0.8019889715053695,0.767504785754558,1.4420475436108267,1.386203062033107,-0.4842485569803819,-0.5538490910997378,-0.3373958414107349,-2.0600979260495276,0.277109977640645
447364,91,0,0.5577972830885287,0.36215957232326224,0.15243766909034254,0.0681077308965018,0.004430690121727616,2.187495077099705,2.1701018274933146,-0.19792811030074267,-0.18508644432934224,2.141390858973358,-0.3238886969214921,0.7221071857227784
447366,91,0,0.47926207905987483,-0.5405108202082016,-0.4941239614537633,-0.4741795048956936,-0.47036618866644997,-0.42771991470023885,-0.4120557497760321,-0.3873953344217307,-0.40308909594833714,4.335388058104278,0.6429596243534571,0.35169496970763214
448908,91,0,0.4653487683154669,-0.2440741973139659,-0.28599594317835164,-0.30838537459126436,-0.32176358602805594,0.475835108216759,0.5292009870436803,-0.14450527427576093,0.22777579935582262,0.07320963874619343,0.1687760889422057,0.05797603951657447
448910,91,0,0.5080404542857675,0.16670624218586125,0.03637685720698955,-0.022736131046405223,-0.06091573123391791,1.3665072986618358,1.4093317927316165,-0.20407065500968793,-0.057689580769459244,0.4235469448936134,-0.7870317953844604,0.46731487436909885
448916,91,0,-0.23600421888890136,1.5375516579174227,1.2868509342223746,1.1746719689428053,1.0886434539969916,2.480286724188816,2.4939040572724522,-0.5066991253180058,-0.8869778153470032,1.2554815845477492,-0.3238886969214921,0.35231879430070845
449551,91,0,0.09754836403425875,0.016456017736743166,-0.02591846714196981,-0.033458863702338554,-0.03596039007423211,0.44889827668456084,0.37597314616605265,-0.17417982124996134,-0.4491551430152945,-0.010579382197913611,-0.866486408165856,-0.0821036803512608
450454,91,0,-0.15163464293485962,-0.1339055444111123,-0.08755341702786752,-0.07019919133053548,-0.057850096651800735,-0.4769089114112097,-0.4607912894621777,-0.28145806687097735,-0.2879807710651227,-0.5072939979091968,0.23619932848727554,-0.442177334016079
